id,filename,city,lat,lon
4179,4179.jpg,Miami,25.764084,-80.218585
4180,4180.jpg,Miami,25.765226,-80.193382
4181,4181.jpg,Miami,25.765314,-80.227603
4182,4182.jpg,Miami,25.765691,-80.203048
4183,4183.jpg,Miami,25.765983,-80.212442
4184,4184.jpg,Miami,25.766364,-80.230528
4185,4185.jpg,Miami,25.766498,-80.196348
4186,4186.jpg,Miami,25.766813,-80.203409
4187,4187.jpg,Miami,25.767084,-80.222158
4188,4188.jpg,Miami,25.767185,-80.22931
4189,4189.jpg,Miami,25.767251,-80.223182
4190,4190.jpg,Miami,25.767849,-80.220518
4191,4191.jpg,Miami,25.768136,-80.207116
4192,4192.jpg,Miami,25.768244,-80.21447
4193,4193.jpg,Miami,25.768663,-80.201608
4194,4194.jpg,Miami,25.768736,-80.198111
4195,4195.jpg,Miami,25.769043,-80.225816
4196,4196.jpg,Miami,25.770003,-80.220219
4197,4197.jpg,Miami,25.770092,-80.232137
4198,4198.jpg,Miami,25.770132,-80.21288
4199,4199.jpg,Miami,25.770285,-80.228478
4200,4200.jpg,Miami,25.770407,-80.20611
4201,4201.jpg,Miami,25.770528,-80.187926
4202,4202.jpg,Miami,25.770691,-80.229618
4203,4203.jpg,Miami,25.770776,-80.204167
4204,4204.jpg,Miami,25.770925,-80.200019
4205,4205.jpg,Miami,25.77118,-80.190112
4206,4206.jpg,Miami,25.771471,-80.188922
4207,4207.jpg,Miami,25.771579,-80.209984
4208,4208.jpg,Miami,25.771748,-80.203099
4209,4209.jpg,Miami,25.771799,-80.224961
4210,4210.jpg,Miami,25.772002,-80.233441
4211,4211.jpg,Miami,25.772199,-80.196416
4212,4212.jpg,Miami,25.772402,-80.227276
4213,4213.jpg,Miami,25.773511,-80.19771
4214,4214.jpg,Miami,25.774263,-80.204611
4215,4215.jpg,Miami,25.774274,-80.23233
4216,4216.jpg,Miami,25.774422,-80.212923
4217,4217.jpg,Miami,25.774523,-80.198034
4218,4218.jpg,Miami,25.774595,-80.208285
4219,4219.jpg,Miami,25.775221,-80.203776
4220,4220.jpg,Miami,25.775286,-80.216048
4221,4221.jpg,Miami,25.775789,-80.217176
4222,4222.jpg,Miami,25.775857,-80.185244
4223,4223.jpg,Miami,25.776697,-80.231127
4224,4224.jpg,Miami,25.776794,-80.222045
4225,4225.jpg,Miami,25.776839,-80.198551
4226,4226.jpg,Miami,25.776852,-80.208277
4227,4227.jpg,Miami,25.777091,-80.20934
4228,4228.jpg,Miami,25.777107,-80.207124
4229,4229.jpg,Miami,25.778168,-80.199418
4230,4230.jpg,Miami,25.778573,-80.218186
4231,4231.jpg,Miami,25.77962,-80.214968
4232,4232.jpg,Miami,25.779854,-80.190469
4233,4233.jpg,Miami,25.780011,-80.188677
4234,4234.jpg,Miami,25.780081,-80.206636
4235,4235.jpg,Miami,25.780179,-80.193563
4236,4236.jpg,Miami,25.780283,-80.204187
4237,4237.jpg,Miami,25.780333,-80.233549
4238,4238.jpg,Miami,25.780367,-80.222749
4239,4239.jpg,Miami,25.780491,-80.222466
4240,4240.jpg,Miami,25.780723,-80.220864
4241,4241.jpg,Miami,25.781172,-80.228688
4242,4242.jpg,Miami,25.781296,-80.22969
4243,4243.jpg,Miami,25.781389,-80.216131
4244,4244.jpg,Miami,25.781513,-80.212645
4245,4245.jpg,Miami,25.781665,-80.230951
4246,4246.jpg,Miami,25.782044,-80.21386
4247,4247.jpg,Miami,25.782056,-80.232054
4248,4248.jpg,Miami,25.782405,-80.234787
4249,4249.jpg,Miami,25.782469,-80.192661
4250,4250.jpg,Miami,25.782507,-80.189868
4251,4251.jpg,Miami,25.783333,-80.224915
4252,4252.jpg,Miami,25.783808,-80.210535
4253,4253.jpg,Miami,25.784624,-80.191465
4254,4254.jpg,Miami,25.784673,-80.205717
4255,4255.jpg,Miami,25.784766,-80.193968
4256,4256.jpg,Miami,25.78508,-80.222593
4257,4257.jpg,Miami,25.785765,-80.216377
4258,4258.jpg,Miami,25.786094,-80.195224
4259,4259.jpg,Miami,25.786344,-80.21956
4260,4260.jpg,Miami,25.786365,-80.195989
4261,4261.jpg,Miami,25.787109,-80.217475
4262,4262.jpg,Miami,25.787305,-80.205859
4263,4263.jpg,Miami,25.787335,-80.205364
4264,4264.jpg,Miami,25.788162,-80.207587
4265,4265.jpg,Miami,25.788766,-80.225849
4266,4266.jpg,Miami,25.789399,-80.19129
4267,4267.jpg,Miami,25.789424,-80.189844
4268,4268.jpg,Miami,25.789757,-80.230572
4269,4269.jpg,Miami,25.789781,-80.210024
4270,4270.jpg,Miami,25.79025,-80.206898
4271,4271.jpg,Miami,25.790309,-80.224806
4272,4272.jpg,Miami,25.790702,-80.196679
4273,4273.jpg,Miami,25.791169,-80.205631
4274,4274.jpg,Miami,25.791175,-80.196325
4275,4275.jpg,Miami,25.791185,-80.222339
4276,4276.jpg,Miami,25.791208,-80.225847
4277,4277.jpg,Miami,25.791279,-80.21404
4278,4278.jpg,Miami,25.791819,-80.230025
4279,4279.jpg,Miami,25.791951,-80.185361
4280,4280.jpg,Miami,25.792041,-80.227504
4281,4281.jpg,Miami,25.793121,-80.203256
4282,4282.jpg,Miami,25.793228,-80.207279
4283,4283.jpg,Miami,25.793766,-80.195948
4284,4284.jpg,Miami,25.794458,-80.220911
4285,4285.jpg,Miami,25.794492,-80.217072
4286,4286.jpg,Miami,25.794505,-80.203402
4287,4287.jpg,Miami,25.795401,-80.218169
4288,4288.jpg,Miami,25.7956,-80.229295
4289,4289.jpg,Miami,25.795929,-80.211871
4290,4290.jpg,Miami,25.79652,-80.191148
4291,4291.jpg,Miami,25.796526,-80.195598
4292,4292.jpg,Miami,25.796858,-80.204294
4293,4293.jpg,Miami,25.796882,-80.222186
4294,4294.jpg,Miami,25.797151,-80.199391
4295,4295.jpg,Miami,25.798258,-80.234918
4296,4296.jpg,Miami,25.798276,-80.193948
4297,4297.jpg,Miami,25.798374,-80.210387
4298,4298.jpg,Miami,25.798631,-80.231301
4299,4299.jpg,Miami,25.799012,-80.223825
4300,4300.jpg,Miami,25.799139,-80.2163
4301,4301.jpg,Miami,25.799833,-80.189961
4302,4302.jpg,Miami,25.799833,-80.233528
4303,4303.jpg,Miami,25.800358,-80.208589
4304,4304.jpg,Miami,25.800468,-80.188618
4305,4305.jpg,Miami,25.800505,-80.21472
4306,4306.jpg,Miami,25.800643,-80.221628
4307,4307.jpg,Miami,25.800889,-80.217793
4308,4308.jpg,Miami,25.80095,-80.193021
4309,4309.jpg,Miami,25.801177,-80.226873
4310,4310.jpg,Miami,25.801301,-80.201671
4311,4311.jpg,Miami,25.801378,-80.215964
4312,4312.jpg,Miami,25.801817,-80.18683
4313,4313.jpg,Miami,25.802042,-80.200251
4314,4314.jpg,Miami,25.802497,-80.205088
4315,4315.jpg,Miami,25.802714,-80.192378
4316,4316.jpg,Miami,25.802811,-80.215782
4317,4317.jpg,Miami,25.802886,-80.234436
4318,4318.jpg,Miami,25.802897,-80.231593
4319,4319.jpg,Miami,25.803228,-80.185795
4320,4320.jpg,Miami,25.803477,-80.220736
4321,4321.jpg,Miami,25.803896,-80.230944
4322,4322.jpg,Miami,25.803902,-80.219121
4323,4323.jpg,Miami,25.80393,-80.198856
4324,4324.jpg,Miami,25.804036,-80.211496
4325,4325.jpg,Miami,25.804326,-80.193331
4326,4326.jpg,Miami,25.804396,-80.233967
4327,4327.jpg,Miami,25.804833,-80.208839
4328,4328.jpg,Miami,25.804842,-80.193973
4329,4329.jpg,Milwaukee,43.035469,-87.954905
4330,4330.jpg,Milwaukee,43.036312,-87.955595
4331,4331.jpg,Milwaukee,43.036633,-87.988261
4332,4332.jpg,Milwaukee,43.036658,-87.97525
4333,4333.jpg,Milwaukee,43.036753,-87.981369
4334,4334.jpg,Milwaukee,43.037098,-87.94539
4335,4335.jpg,Milwaukee,43.037165,-87.950063
4336,4336.jpg,Milwaukee,43.037235,-87.980124
4337,4337.jpg,Milwaukee,43.037479,-87.972553
4338,4338.jpg,Milwaukee,43.037591,-87.975472
4339,4339.jpg,Milwaukee,43.037764,-87.951817
4340,4340.jpg,Milwaukee,43.037891,-87.979783
4341,4341.jpg,Milwaukee,43.038254,-87.977409
4342,4342.jpg,Milwaukee,43.038266,-87.991499
4343,4343.jpg,Milwaukee,43.038317,-87.945375
4344,4344.jpg,Milwaukee,43.03868,-87.952321
4345,4345.jpg,Milwaukee,43.038824,-87.974137
4346,4346.jpg,Milwaukee,43.039311,-87.946134
4347,4347.jpg,Milwaukee,43.039367,-87.952956
4348,4348.jpg,Milwaukee,43.039417,-87.982278
4349,4349.jpg,Milwaukee,43.039655,-87.975818
4350,4350.jpg,Milwaukee,43.039767,-87.960491
4351,4351.jpg,Milwaukee,43.039903,-87.989705
4352,4352.jpg,Milwaukee,43.039906,-87.974215
4353,4353.jpg,Milwaukee,43.040016,-87.951321
4354,4354.jpg,Milwaukee,43.040623,-87.95319
4355,4355.jpg,Milwaukee,43.041278,-87.969786
4356,4356.jpg,Milwaukee,43.041467,-87.982919
4357,4357.jpg,Milwaukee,43.041482,-87.976309
4358,4358.jpg,Milwaukee,43.042014,-87.980113
4359,4359.jpg,Milwaukee,43.042959,-87.976922
4360,4360.jpg,Milwaukee,43.043119,-87.962497
4361,4361.jpg,Milwaukee,43.043569,-87.980358
4362,4362.jpg,Milwaukee,43.043881,-87.976617
4363,4363.jpg,Milwaukee,43.044517,-87.965484
4364,4364.jpg,Milwaukee,43.044517,-87.983129
4365,4365.jpg,Milwaukee,43.044702,-87.971256
4366,4366.jpg,Milwaukee,43.045054,-87.955204
4367,4367.jpg,Milwaukee,43.045203,-87.978575
4368,4368.jpg,Milwaukee,43.04545,-87.949978
4369,4369.jpg,Milwaukee,43.045731,-87.968897
4370,4370.jpg,Milwaukee,43.045897,-87.952971
4371,4371.jpg,Milwaukee,43.046136,-87.971989
4372,4372.jpg,Milwaukee,43.046201,-87.955436
4373,4373.jpg,Milwaukee,43.047112,-87.982744
4374,4374.jpg,Milwaukee,43.047329,-87.975753
4375,4375.jpg,Milwaukee,43.047362,-87.954715
4376,4376.jpg,Milwaukee,43.047471,-87.965196
4377,4377.jpg,Milwaukee,43.047757,-87.978095
4378,4378.jpg,Milwaukee,43.047769,-87.982527
4379,4379.jpg,Milwaukee,43.048048,-87.962955
4380,4380.jpg,Milwaukee,43.048123,-87.988292
4381,4381.jpg,Milwaukee,43.048233,-87.972309
4382,4382.jpg,Milwaukee,43.048366,-87.979638
4383,4383.jpg,Milwaukee,43.049686,-87.975848
4384,4384.jpg,Milwaukee,43.049712,-87.949271
4385,4385.jpg,Milwaukee,43.050354,-87.94759
4386,4386.jpg,Milwaukee,43.050656,-87.981355
4387,4387.jpg,Milwaukee,43.050753,-87.973269
4388,4388.jpg,Milwaukee,43.050768,-87.950025
4389,4389.jpg,Milwaukee,43.051097,-87.992838
4390,4390.jpg,Milwaukee,43.051514,-87.994035
4391,4391.jpg,Milwaukee,43.051874,-87.979557
4392,4392.jpg,Milwaukee,43.052253,-87.982001
4393,4393.jpg,Milwaukee,43.052604,-87.994194
4394,4394.jpg,Milwaukee,43.052661,-87.988789
4395,4395.jpg,Milwaukee,43.052758,-87.985638
4396,4396.jpg,Milwaukee,43.052782,-87.965998
4397,4397.jpg,Milwaukee,43.053341,-87.95581
4398,4398.jpg,Milwaukee,43.053375,-87.958481
4399,4399.jpg,Milwaukee,43.05377,-87.993756
4400,4400.jpg,Milwaukee,43.054263,-87.985502
4401,4401.jpg,Milwaukee,43.054339,-87.970379
4402,4402.jpg,Milwaukee,43.054587,-87.94823
4403,4403.jpg,Milwaukee,43.054768,-87.957841
4404,4404.jpg,Milwaukee,43.05477,-87.972076
4405,4405.jpg,Milwaukee,43.054945,-87.951576
4406,4406.jpg,Milwaukee,43.055152,-87.991234
4407,4407.jpg,Milwaukee,43.055222,-87.952846
4408,4408.jpg,Milwaukee,43.055487,-87.981113
4409,4409.jpg,Milwaukee,43.055571,-87.977876
4410,4410.jpg,Milwaukee,43.056112,-87.991178
4411,4411.jpg,Milwaukee,43.056506,-87.954303
4412,4412.jpg,Milwaukee,43.056538,-87.993632
4413,4413.jpg,Milwaukee,43.057389,-87.958388
4414,4414.jpg,Milwaukee,43.058937,-87.994056
4415,4415.jpg,Milwaukee,43.059304,-87.985444
4416,4416.jpg,Milwaukee,43.059515,-87.958331
4417,4417.jpg,Milwaukee,43.059713,-87.975557
4418,4418.jpg,Milwaukee,43.060299,-87.965776
4419,4419.jpg,Milwaukee,43.060709,-87.945741
4420,4420.jpg,Milwaukee,43.061445,-87.952878
4421,4421.jpg,Milwaukee,43.061716,-87.964249
4422,4422.jpg,Milwaukee,43.061965,-87.959505
4423,4423.jpg,Milwaukee,43.062112,-87.965503
4424,4424.jpg,Milwaukee,43.062395,-87.959417
4425,4425.jpg,Milwaukee,43.062426,-87.987727
4426,4426.jpg,Milwaukee,43.06267,-87.982984
4427,4427.jpg,Milwaukee,43.063101,-87.95419
4428,4428.jpg,Milwaukee,43.063194,-87.963336
4429,4429.jpg,Milwaukee,43.063415,-87.948081
4430,4430.jpg,Milwaukee,43.063531,-87.947074
4431,4431.jpg,Milwaukee,43.0636,-87.974059
4432,4432.jpg,Milwaukee,43.063779,-87.980853
4433,4433.jpg,Milwaukee,43.063788,-87.978387
4434,4434.jpg,Milwaukee,43.064095,-87.984354
4435,4435.jpg,Milwaukee,43.064536,-87.983941
4436,4436.jpg,Milwaukee,43.064678,-87.990731
4437,4437.jpg,Milwaukee,43.064953,-87.964831
4438,4438.jpg,Milwaukee,43.06508,-87.992405
4439,4439.jpg,Milwaukee,43.065571,-87.962018
4440,4440.jpg,Milwaukee,43.065577,-87.978794
4441,4441.jpg,Milwaukee,43.065757,-87.983439
4442,4442.jpg,Milwaukee,43.066209,-87.988703
4443,4443.jpg,Milwaukee,43.066442,-87.99497
4444,4444.jpg,Milwaukee,43.066561,-87.994887
4445,4445.jpg,Milwaukee,43.066667,-87.948587
4446,4446.jpg,Milwaukee,43.067113,-87.991414
4447,4447.jpg,Milwaukee,43.067243,-87.96992
4448,4448.jpg,Milwaukee,43.067486,-87.972831
4449,4449.jpg,Milwaukee,43.067567,-87.956877
4450,4450.jpg,Milwaukee,43.06757,-87.984545
4451,4451.jpg,Milwaukee,43.067718,-87.951131
4452,4452.jpg,Milwaukee,43.06828,-87.95976
4453,4453.jpg,Milwaukee,43.068411,-87.972038
4454,4454.jpg,Milwaukee,43.068817,-87.954982
4455,4455.jpg,Milwaukee,43.068933,-87.9689
4456,4456.jpg,Milwaukee,43.069316,-87.971402
4457,4457.jpg,Milwaukee,43.069336,-87.981554
4458,4458.jpg,Milwaukee,43.069739,-87.984152
4459,4459.jpg,Milwaukee,43.069968,-87.99382
4460,4460.jpg,Milwaukee,43.07025,-87.975254
4461,4461.jpg,Milwaukee,43.070277,-87.96412
4462,4462.jpg,Milwaukee,43.070756,-87.984605
4463,4463.jpg,Milwaukee,43.070931,-87.967507
4464,4464.jpg,Milwaukee,43.071148,-87.960888
4465,4465.jpg,Milwaukee,43.071162,-87.98685
4466,4466.jpg,Milwaukee,43.071299,-87.965818
4467,4467.jpg,Milwaukee,43.07189,-87.984204
4468,4468.jpg,Milwaukee,43.071902,-87.963882
4469,4469.jpg,Milwaukee,43.072067,-87.958656
4470,4470.jpg,Milwaukee,43.072095,-87.975722
4471,4471.jpg,Milwaukee,43.072255,-87.980698
4472,4472.jpg,Milwaukee,43.072412,-87.990891
4473,4473.jpg,Milwaukee,43.072589,-87.962934
4474,4474.jpg,Milwaukee,43.072787,-87.978875
4475,4475.jpg,Milwaukee,43.073329,-87.955883
4476,4476.jpg,Milwaukee,43.073342,-87.96922
4477,4477.jpg,Milwaukee,43.073693,-87.991842
4478,4478.jpg,Milwaukee,43.074269,-87.982623
4479,4479.jpg,Milwaukee,43.074352,-87.978899
4480,4480.jpg,Milwaukee,43.074632,-87.993312
4481,4481.jpg,Milwaukee,43.074639,-87.95044
4482,4482.jpg,Milwaukee,43.074786,-87.969187
4483,4483.jpg,Milwaukee,43.074965,-87.950654
4484,4484.jpg,Milwaukee,43.075531,-87.967497
4485,4485.jpg,Milwaukee,43.075917,-87.980479
4486,4486.jpg,Milwaukee,43.076228,-87.964807
4487,4487.jpg,Milwaukee,43.076692,-87.968313
4488,4488.jpg,Milwaukee,43.076787,-87.98718
4489,4489.jpg,Milwaukee,43.076833,-87.947961
4490,4490.jpg,Milwaukee,43.076859,-87.959125
4491,4491.jpg,Milwaukee,43.077357,-87.972384
4492,4492.jpg,Milwaukee,43.077554,-87.963197
4493,4493.jpg,Milwaukee,43.077649,-87.952356
4494,4494.jpg,Milwaukee,43.07765,-87.987584
4495,4495.jpg,Milwaukee,43.077736,-87.985206
4496,4496.jpg,Milwaukee,43.079191,-87.948391
4497,4497.jpg,Milwaukee,43.079623,-87.970917
4498,4498.jpg,Milwaukee,43.079674,-87.964697
4499,4499.jpg,Milwaukee,43.080217,-87.992959
4500,4500.jpg,Milwaukee,43.08045,-87.975912
4501,4501.jpg,Milwaukee,43.080581,-87.963835
4502,4502.jpg,Milwaukee,43.080954,-87.947001
4503,4503.jpg,Milwaukee,43.08102,-87.975008
4504,4504.jpg,Milwaukee,43.081397,-87.947671
4505,4505.jpg,Milwaukee,43.081545,-87.945775
4506,4506.jpg,Milwaukee,43.081578,-87.950641
4507,4507.jpg,Milwaukee,43.081662,-87.985369
4508,4508.jpg,Milwaukee,43.081684,-87.96784
4509,4509.jpg,Milwaukee,43.08249,-87.975692
4510,4510.jpg,Milwaukee,43.082619,-87.963126
4511,4511.jpg,Milwaukee,43.083224,-87.954066
4512,4512.jpg,Milwaukee,43.083437,-87.971661
4513,4513.jpg,Milwaukee,43.084229,-87.987326
4514,4514.jpg,Milwaukee,43.084374,-87.965834
4515,4515.jpg,Milwaukee,43.084682,-87.981094
4516,4516.jpg,Milwaukee,43.084706,-87.952173
4517,4517.jpg,Milwaukee,43.084833,-87.961501
4518,4518.jpg,Minneapolis,44.935021,-93.275471
4519,4519.jpg,Minneapolis,44.935086,-93.249926
4520,4520.jpg,Minneapolis,44.935179,-93.292685
4521,4521.jpg,Minneapolis,44.935449,-93.29399
4522,4522.jpg,Minneapolis,44.935552,-93.258173
4523,4523.jpg,Minneapolis,44.935664,-93.271233
4524,4524.jpg,Minneapolis,44.935927,-93.269828
4525,4525.jpg,Minneapolis,44.936091,-93.27941
4526,4526.jpg,Minneapolis,44.936441,-93.284812
4527,4527.jpg,Minneapolis,44.936696,-93.250038
4528,4528.jpg,Minneapolis,44.936856,-93.246012
4529,4529.jpg,Minneapolis,44.937054,-93.281789
4530,4530.jpg,Minneapolis,44.937127,-93.289393
4531,4531.jpg,Minneapolis,44.937152,-93.279506
4532,4532.jpg,Minneapolis,44.937219,-93.285751
4533,4533.jpg,Minneapolis,44.938029,-93.27437
4534,4534.jpg,Minneapolis,44.938743,-93.26714
4535,4535.jpg,Minneapolis,44.938779,-93.258874
4536,4536.jpg,Minneapolis,44.938916,-93.279644
4537,4537.jpg,Minneapolis,44.939507,-93.274357
4538,4538.jpg,Minneapolis,44.939554,-93.247943
4539,4539.jpg,Minneapolis,44.940833,-93.252923
4540,4540.jpg,Minneapolis,44.940915,-93.267558
4541,4541.jpg,Minneapolis,44.940926,-93.25873
4542,4542.jpg,Minneapolis,44.941994,-93.280313
4543,4543.jpg,Minneapolis,44.94233,-93.274255
4544,4544.jpg,Minneapolis,44.942559,-93.249389
4545,4545.jpg,Minneapolis,44.942733,-93.291326
4546,4546.jpg,Minneapolis,44.942836,-93.255753
4547,4547.jpg,Minneapolis,44.942895,-93.267295
4548,4548.jpg,Minneapolis,44.943023,-93.287144
4549,4549.jpg,Minneapolis,44.943154,-93.26401
4550,4550.jpg,Minneapolis,44.943192,-93.282286
4551,4551.jpg,Minneapolis,44.943593,-93.245672
4552,4552.jpg,Minneapolis,44.943915,-93.263003
4553,4553.jpg,Minneapolis,44.944045,-93.281932
4554,4554.jpg,Minneapolis,44.944056,-93.274828
4555,4555.jpg,Minneapolis,44.944608,-93.265625
4556,4556.jpg,Minneapolis,44.944793,-93.273484
4557,4557.jpg,Minneapolis,44.945345,-93.268238
4558,4558.jpg,Minneapolis,44.945408,-93.292155
4559,4559.jpg,Minneapolis,44.945525,-93.258743
4560,4560.jpg,Minneapolis,44.945586,-93.286307
4561,4561.jpg,Minneapolis,44.945631,-93.285488
4562,4562.jpg,Minneapolis,44.945634,-93.281577
4563,4563.jpg,Minneapolis,44.94586,-93.276079
4564,4564.jpg,Minneapolis,44.946337,-93.268455
4565,4565.jpg,Minneapolis,44.94653,-93.294696
4566,4566.jpg,Minneapolis,44.9469,-93.287086
4567,4567.jpg,Minneapolis,44.947256,-93.273056
4568,4568.jpg,Minneapolis,44.947379,-93.255703
4569,4569.jpg,Minneapolis,44.947774,-93.270466
4570,4570.jpg,Minneapolis,44.948176,-93.293789
4571,4571.jpg,Minneapolis,44.94822,-93.2531
4572,4572.jpg,Minneapolis,44.948374,-93.289056
4573,4573.jpg,Minneapolis,44.948533,-93.248143
4574,4574.jpg,Minneapolis,44.948648,-93.271724
4575,4575.jpg,Minneapolis,44.948985,-93.253303
4576,4576.jpg,Minneapolis,44.949167,-93.250311
4577,4577.jpg,Minneapolis,44.950191,-93.250838
4578,4578.jpg,Minneapolis,44.950414,-93.25822
4579,4579.jpg,Minneapolis,44.950555,-93.262762
4580,4580.jpg,Minneapolis,44.950848,-93.275644
4581,4581.jpg,Minneapolis,44.950993,-93.271376
4582,4582.jpg,Minneapolis,44.951062,-93.268144
4583,4583.jpg,Minneapolis,44.951308,-93.24859
4584,4584.jpg,Minneapolis,44.951423,-93.280831
4585,4585.jpg,Minneapolis,44.951552,-93.290346
4586,4586.jpg,Minneapolis,44.951575,-93.291166
4587,4587.jpg,Minneapolis,44.951748,-93.257683
4588,4588.jpg,Minneapolis,44.952544,-93.27379
4589,4589.jpg,Minneapolis,44.952553,-93.265275
4590,4590.jpg,Minneapolis,44.952569,-93.274904
4591,4591.jpg,Minneapolis,44.952954,-93.258564
4592,4592.jpg,Minneapolis,44.953485,-93.28659
4593,4593.jpg,Minneapolis,44.953746,-93.280878
4594,4594.jpg,Minneapolis,44.953818,-93.245317
4595,4595.jpg,Minneapolis,44.953832,-93.288482
4596,4596.jpg,Minneapolis,44.953866,-93.275147
4597,4597.jpg,Minneapolis,44.954049,-93.294178
4598,4598.jpg,Minneapolis,44.954161,-93.24787
4599,4599.jpg,Minneapolis,44.954659,-93.277241
4600,4600.jpg,Minneapolis,44.955025,-93.28356
4601,4601.jpg,Minneapolis,44.955116,-93.277678
4602,4602.jpg,Minneapolis,44.955357,-93.251081
4603,4603.jpg,Minneapolis,44.955548,-93.280824
4604,4604.jpg,Minneapolis,44.955694,-93.253276
4605,4605.jpg,Minneapolis,44.956358,-93.286793
4606,4606.jpg,Minneapolis,44.956534,-93.258477
4607,4607.jpg,Minneapolis,44.956631,-93.255568
4608,4608.jpg,Minneapolis,44.956791,-93.250749
4609,4609.jpg,Minneapolis,44.956871,-93.26973
4610,4610.jpg,Minneapolis,44.957412,-93.271613
4611,4611.jpg,Minneapolis,44.958461,-93.255055
4612,4612.jpg,Minneapolis,44.958509,-93.280082
4613,4613.jpg,Minneapolis,44.958885,-93.254116
4614,4614.jpg,Minneapolis,44.958896,-93.247282
4615,4615.jpg,Minneapolis,44.959447,-93.265896
4616,4616.jpg,Minneapolis,44.959593,-93.245728
4617,4617.jpg,Minneapolis,44.960553,-93.280164
4618,4618.jpg,Minneapolis,44.960665,-93.272199
4619,4619.jpg,Minneapolis,44.96081,-93.263528
4620,4620.jpg,Minneapolis,44.961119,-93.284516
4621,4621.jpg,Minneapolis,44.961292,-93.251835
4622,4622.jpg,Minneapolis,44.961334,-93.248269
4623,4623.jpg,Minneapolis,44.961537,-93.251968
4624,4624.jpg,Minneapolis,44.961705,-93.293506
4625,4625.jpg,Minneapolis,44.961796,-93.25814
4626,4626.jpg,Minneapolis,44.961984,-93.282503
4627,4627.jpg,Minneapolis,44.962097,-93.28593
4628,4628.jpg,Minneapolis,44.962113,-93.288237
4629,4629.jpg,Minneapolis,44.962669,-93.294149
4630,4630.jpg,Minneapolis,44.962921,-93.2841
4631,4631.jpg,Minneapolis,44.963903,-93.268022
4632,4632.jpg,Minneapolis,44.963942,-93.287406
4633,4633.jpg,Minneapolis,44.964119,-93.291499
4634,4634.jpg,Minneapolis,44.964309,-93.290443
4635,4635.jpg,Minneapolis,44.964376,-93.25469
4636,4636.jpg,Minneapolis,44.964422,-93.279335
4637,4637.jpg,Minneapolis,44.964643,-93.267265
4638,4638.jpg,Minneapolis,44.964956,-93.277327
4639,4639.jpg,Minneapolis,44.965411,-93.283177
4640,4640.jpg,Minneapolis,44.965606,-93.285611
4641,4641.jpg,Minneapolis,44.965607,-93.28071
4642,4642.jpg,Minneapolis,44.96637,-93.266808
4643,4643.jpg,Minneapolis,44.966494,-93.285151
4644,4644.jpg,Minneapolis,44.967143,-93.288582
4645,4645.jpg,Minneapolis,44.967525,-93.287002
4646,4646.jpg,Minneapolis,44.967612,-93.257838
4647,4647.jpg,Minneapolis,44.967644,-93.27892
4648,4648.jpg,Minneapolis,44.967651,-93.266519
4649,4649.jpg,Minneapolis,44.967987,-93.279974
4650,4650.jpg,Minneapolis,44.967994,-93.285565
4651,4651.jpg,Minneapolis,44.968132,-93.291875
4652,4652.jpg,Minneapolis,44.968474,-93.269077
4653,4653.jpg,Minneapolis,44.968583,-93.287389
4654,4654.jpg,Minneapolis,44.969035,-93.275967
4655,4655.jpg,Minneapolis,44.969397,-93.245123
4656,4656.jpg,Minneapolis,44.969925,-93.24698
4657,4657.jpg,Minneapolis,44.970033,-93.252057
4658,4658.jpg,Minneapolis,44.970046,-93.273499
4659,4659.jpg,Minneapolis,44.970281,-93.251165
4660,4660.jpg,Minneapolis,44.970449,-93.266547
4661,4661.jpg,Minneapolis,44.970475,-93.259618
4662,4662.jpg,Minneapolis,44.970729,-93.292574
4663,4663.jpg,Minneapolis,44.970768,-93.270494
4664,4664.jpg,Minneapolis,44.971164,-93.278
4665,4665.jpg,Minneapolis,44.971454,-93.285863
4666,4666.jpg,Minneapolis,44.972489,-93.285119
4667,4667.jpg,Minneapolis,44.972906,-93.264466
4668,4668.jpg,Minneapolis,44.973135,-93.272116
4669,4669.jpg,Minneapolis,44.97334,-93.251597
4670,4670.jpg,Minneapolis,44.973428,-93.252694
4671,4671.jpg,Minneapolis,44.973524,-93.249776
4672,4672.jpg,Minneapolis,44.974168,-93.274443
4673,4673.jpg,Minneapolis,44.975178,-93.268314
4674,4674.jpg,Minneapolis,44.975305,-93.278433
4675,4675.jpg,Minneapolis,44.975461,-93.261719
4676,4676.jpg,Minneapolis,44.975774,-93.245561
4677,4677.jpg,Minneapolis,44.975991,-93.293416
4678,4678.jpg,Minneapolis,44.976067,-93.278018
4679,4679.jpg,Minneapolis,44.976255,-93.283108
4680,4680.jpg,Minneapolis,44.976281,-93.245026
4681,4681.jpg,Minneapolis,44.97658,-93.284326
4682,4682.jpg,Minneapolis,44.976669,-93.257683
4683,4683.jpg,Minneapolis,44.976997,-93.287238
4684,4684.jpg,Minneapolis,44.977065,-93.271881
4685,4685.jpg,Minneapolis,44.977075,-93.290987
4686,4686.jpg,Minneapolis,44.977235,-93.274888
4687,4687.jpg,Minneapolis,44.977959,-93.290725
4688,4688.jpg,Minneapolis,44.978367,-93.274214
4689,4689.jpg,Minneapolis,44.978771,-93.27684
4690,4690.jpg,Minneapolis,44.978867,-93.287645
4691,4691.jpg,Minneapolis,44.979562,-93.257713
4692,4692.jpg,Minneapolis,44.979852,-93.288442
4693,4693.jpg,Minneapolis,44.979925,-93.266864
